seller_id,total_orders,total_items,total_gmv,avg_delivery_days,avg_delay,avg_review_score
ec8463980a4e0ea9f8517aea1ed0c419,2,8,357.9599999999999,13.354114583333333,-0.016345486111110974,5.0
8c351ed7c326c62123318f4f3246e906,2,2,150.66,10.105011574074075,-13.724265046296296,5.0
43b2c864251aa0ce4030c746984e088a,2,2,129.32,5.6157812499999995,-8.292193287037037,3.0
fc4751cfe3b279c419615b9b00c1abb4,1,1,471.05,8.010011574074074,-27.32818287037037,5.0
1b0b0f4f95e962d6f32fe90c759d0479,2,2,163.17000000000002,9.46238425925926,-8.99924189814815,5.0
23ca5f678e0b3ea6c630b30fa8bf51ea,6,7,279.39,7.506428571428572,-17.765955687830687,5.0
269cff2d3c8d205c11f37a52402ea93b,4,5,1415.0,7.116787037037037,-8.65373611111111,4.4
809413606dbfe5deefd2db646693ef67,3,5,247.05,8.312050925925925,-7.334104166666667,4.2
5f57db27027655e6c6a391601daa0258,1,1,151.04,14.373472222222222,-7.180821759259259,5.0
9b1ab052f5fca308ba743ac789ebb2e1,2,2,326.08000000000004,10.214050925925925,-16.024091435185184,4.0
96f7c797de9ca20efbe14545bed63eec,1,3,176.97,1.9462268518518517,-13.146180555555555,1.0
c74f14c1e26cf1bd5bd34b6a1e274426,1,1,55.79,24.23091435185185,-25.97372685185185,5.0
265fdc289dffa9f1ad801c74f7d0de47,1,1,546.55,7.357453703703704,-7.127997685185186,5.0
333c4210e76a1aa2ab817b99437e3ff1,2,2,402.42999999999995,7.161348379629629,-22.707187500000003,5.0
120476eb7a04c149d14772edaf5d9bf2,3,5,1176.1899999999998,6.042319444444444,-12.138678240740742,3.6
6d04126aba80df143fd038e711b8fd96,1,1,108.86,37.079166666666666,16.696944444444444,1.0
57a834594e1e9e9219603bfec184eadc,1,1,166.05,6.109594907407407,-36.29197916666666,5.0
47f55702f598c7c6cc8458b0fbc1c49a,2,2,163.39999999999998,17.29196759259259,-10.292858796296295,5.0
be7a093e5b4d147b36b72bb1f9e415e5,1,1,83.25999999999999,5.328877314814815,-21.223229166666663,5.0
1fa2d3def6adfa70e58c276bb64fe5bb,1,1,15.9,6.255381944444444,-35.20011574074074,1.0
e732329483fd5f27367dd997b47f598a,1,1,144.47,12.152314814814815,-13.202777777777778,5.0
4965a7002cca77301c82d3f91b82e1a9,1,1,16.36,6.269537037037037,-12.329814814814815,5.0
ceb7b4fb9401cd378de7886317ad1b47,1,1,416.45,,,3.0
781a66c0d89e30814d49fe8b5e14cd07,1,1,136.3,33.1228587962963,10.651435185185186,1.0
f8f35af4634605e6693c17cc3ffff5a8,1,1,106.39,10.140243055555556,-13.10633101851852,5.0
2d8cfba3fcd3170555941605edaa196a,1,1,55.96,4.953564814814815,-13.559097222222222,5.0
3e35a8bb43569389d3cebef0ce820f69,1,2,84.67999999999999,7.917349537037037,-9.257881944444444,5.0
bcd2d7510d58e293f20fad6438c1b314,1,1,39.46,33.19689814814815,4.682222222222222,
3820c6537b3853be1a0687d5a60807ec,1,1,35.96,,,
1444c08e64d55fb3c25f0f09c07ffcf2,0,0,,,,
76833248bbc0e65a0293ec62023e4396,0,0,,,,
7dc9a3355bae96dd82008b313d3a456c,0,0,,,,
61c36f0fc4a47f9532e5512b66668e62,0,0,,,,
c4af86330efa7a2620772227d2d670c9,0,0,,,,
9b1585752613ec342d03bbab9997ec48,0,0,,,,
8de8fe3af4449ed695d2434c933ed73e,0,0,,,,
c52c644cc0dc85121207a27013efc6af,0,0,,,,
961dff0a659b4561334372337dd897d9,0,0,,,,
0015a82c2db000af6aaaf3ae2ecb0532,0,0,,,,
bfd27a966d91cfaafdb25d076585f0da,114,115,21928.309999999998,12.221041149966931,-14.599944299768518,4.292035398230088
70c27847eca8195c983ed7e798c56743,77,98,13529.179999999998,10.848642172146635,-11.184921225434618,4.204081632653061
e38db885400cd35c71dfd162f2c1dbcf,30,32,2737.5499999999997,12.689117476851854,-11.851306785300926,4.5
18a349e75d307f4b4cc646a691ed4216,121,148,10909.559999999989,11.06519766348379,-14.099788682725691,3.3945578231292517
31344c16881c08a8a72c6d2eb29918c1,33,33,8562.420000000002,15.970848765432097,-9.515788790684624,4.333333333333333
37515688008a7a40ac93e3b2e4ab203f,228,240,9417.700000000017,15.078823173330234,-7.350922681311016,4.084033613445378
ef30892870c278497523264be1be2241,9,9,892.54,8.079983281893005,-15.709467592592596,4.555555555555555
99a54764c341d5dc80b4a8fac4eba3fb,42,63,4284.699999999999,6.961810222520907,-8.73886163381123,3.467741935483871
55029529919c0123526150bd26ca8f20,7,7,588.83,8.695739087301586,-13.691099537037038,4.714285714285714
ca3bd7cd9f149df75950150d010fe4a2,67,131,11233.430000000002,13.051642800746485,-16.507650283519954,3.7786259541984735
db4350fd57ae30082dec7acbaacc17f9,137,146,5421.640000000003,10.869059067688376,-14.873701149425292,4.124137931034483
d66c305afaec317ebee552073a674429,39,45,5119.560000000001,9.624517471340386,-19.56713514109348,4.4
6338ea67c41078a46ad99cc009654956,37,44,3210.39,13.20001025883838,-15.072610216750842,4.609756097560975
709e16e2b25c7474d980076c6bfc4806,60,80,6378.859999999997,10.45726996527777,-12.557945023148141,4.525
3df020b72d3d44b3af9d110fa3940b65,55,101,6749.470000000001,12.833123854052067,-10.184471718005131,3.9504950495049505
65febd49fd28ec955651299159b1f527,34,39,5069.760000000002,7.134040290290292,-12.589056243743743,4.205128205128205
3361277dc30b7cccdb0c286b24219756,29,42,4540.900000000002,13.87090222663139,-14.3754863866843,4.214285714285714
eed78ac17f7f795a19a709745f00cd4e,22,56,5195.840000000004,9.831139839616402,-12.248962673611118,3.4107142857142856
d5ba419e26d246a0719437cf37d9b46d,34,35,4581.51,9.784910811546842,-8.409470656318083,3.823529411764706
51e4e89242cbb846c2deff3dc015650e,16,16,1175.75,9.21369357638889,-15.226755642361113,4.625
f0b47fbbc6dee9aafe415a6e33051b3f,68,86,5132.190000000001,10.35016149237473,-12.011778867102395,4.232558139534884
63b464dbf392c7b80d12d932fa7cafed,37,39,7662.250000000002,13.191747380604289,-14.146218323586744,3.6923076923076925
cd68562d3f44870c08922d380acae552,125,132,20777.190000000013,16.780163921188624,-6.848772699540623,3.8396946564885495
e439f7176d763f92de325271111b2fd5,7,7,1584.02,9.92680362654321,-8.43726273148148,5.0
6a8a889bde935bafa76d7848782dfaf9,26,30,1228.6199999999997,7.5553692129629635,-14.396781249999998,3.933333333333333
70849ca4f400aaabb62cb7462a6f1428,12,12,1143.2399999999998,10.915981867283952,-10.222014853395061,4.416666666666667
8f119a0aee85c0c8fc534629734e94fd,77,83,4826.449999999999,9.895761459762234,-10.0959377857796,4.216867469879518
6cd68b3ed6d59aaa9fece558ad360c0a,149,157,13718.459999999994,10.455253007784854,-13.641445284854917,4.445859872611465
aa762680c40618316a896838866140ea,3,3,323.46,22.5642862654321,-8.556616512345679,3.3333333333333335
e48b04bf1aa1ef711caebeb7aede6180,25,25,3832.7299999999996,10.544004166666666,-14.933123611111109,4.48
bba3293d6f5d5af2f415e004e8b93ae3,8,8,4538.6,11.09349247685185,-8.133206018518518,4.125
b372ee768ed69e46ca8cdbd267aa7a38,63,69,13813.840000000004,12.324170524691361,-18.641912741545887,4.391304347826087
d20b021d3efdf267a402c402a48ea64b,90,106,5715.17,16.66131887708787,-5.205515500181555,3.638095238095238
b56906f7fd1696e043f1bcce164c487b,40,42,2995.42,13.57789489638448,-13.880147431657852,3.9523809523809526
289cdb325fb7e7f891c38608bf9e0962,110,126,15639.289999999988,6.65641787037037,-9.8727237037037,4.579365079365079
5160d23075764e18e07c1f4a87fad743,34,39,2915.4200000000005,9.392214912280702,-8.7016822002924,4.461538461538462
633ecdf879b94b5337cca303328e4a25,6,6,1125.49,25.722860725308646,7.310291280864198,1.8
8b2492b7ff4468839593fafeed55bad9,29,45,4336.260000000001,14.96350308641975,-5.751462962962963,3.888888888888889
3a490ba60afa30ece0e7d50cfe74a4f0,8,8,1695.07,11.933512731481482,-12.246137152777779,4.625
3a734b715d333a2588a3d54a0c9b8746,18,24,2859.16,11.602699514991182,-12.103143187830689,4.208333333333333
71039d19d4303bf9054d69e9a9236699,35,38,4158.65,13.388712536549713,-6.550101425438596,3.6842105263157894
8f54d64f28a993550aa7943f12572959,15,16,3133.1200000000003,13.924188368055557,-11.317393663194444,3.8125
7681ef142fd2c19048da7430856b5588,45,56,17636.690000000002,9.094833002645501,-8.764755084325394,4.2592592592592595
b335c59ab742f751a85db9c411a86739,33,35,3480.72,16.838304211469534,-10.409445564516133,3.6857142857142855
4aba391bc3b88717ce08eb11e44937b2,28,29,8076.04,16.728982338820305,-12.380469821673527,3.8620689655172415
b8555308bfdb4ca1ed54325a58da9a97,26,28,3630.0299999999997,10.28852885251323,-10.443108465608466,4.071428571428571
d97df38225e5abadaff1e72cb72b823c,29,29,2362.9199999999996,12.15200810185185,-8.61517691798942,3.925925925925926
985c92cc412091f8529c12d7f23d3fef,12,12,1606.63,7.550009645061728,-13.350291280864196,4.75
33ac3e28642ab8bda860a2f693000e78,34,35,4151.119999999999,8.664377314814812,-12.338071097883594,4.228571428571429
606ce7768feac12c5e8bd58db8b08f0f,2,2,486.04999999999995,12.904374999999998,-4.387575231481482,5.0
42ef3192a9ff87a22d1867b74b3ee205,23,23,1655.9699999999998,9.308129528985509,-10.245952093397747,4.6521739130434785
d5b9a084373da994a6e37f732169a853,7,7,1945.29,17.875863095238095,-5.522440476190476,3.5714285714285716
b18dc380845b24038cfc48006478f099,44,54,9248.93,13.993235918209878,-10.303725405092596,3.9245283018867925
0725b8c0f3f906e58f70cbe76b7c748c,15,35,2303.1499999999996,11.684978553921567,-15.290390795206967,3.742857142857143
d9e7e7778b32987280a6f2cb9a39c57d,11,13,986.39,18.997559650997154,-8.96062410968661,3.1538461538461537
66d5ae34537110d3affc56174dad2b2f,1,3,72.17999999999999,,,1.0
4371b634e0efc0e22b09b52907d9d469,102,112,9678.790000000005,10.74003607774441,-10.076026651651649,4.405405405405405
7ea5bfa6c340f58f8e71fc1f0412b0d6,98,104,12663.88,12.737575912309369,-9.49711079339143,4.077669902912621
3ab971ce71839580d2ae5b4e40fe8044,35,37,5710.160000000001,6.5069293338477365,-11.308224987139916,3.857142857142857
19a7c9f66ffa6452ff4b4c0cca71da27,1,1,338.74,25.18634259259259,-27.136944444444445,5.0
bb5bd94c8f59cc050072d2930c869cac,16,17,2846.64,14.84023420479303,-10.57887050653595,4.235294117647059
52f0fe436a347ddad7ed5f9aa4e27eaa,20,22,1422.4300000000003,14.095347800925925,-6.690488425925926,3.227272727272727
bc302730ea8cf49b5c74f579febb5bbf,9,9,1318.36,9.117534722222224,-9.926579218106996,4.0
bca9230d3bbb4efa51872bf605a2f1ad,5,5,168.2,7.05564351851852,-4.2200601851851856,4.0
b26741d31a563d769b4af0465ab20c56,2,2,695.03,12.684010416666666,-17.59660300925926,4.0
3d700782d7818f2c1e0d7a9e9d75fc00,3,3,235.10999999999999,25.728460648148154,-1.92014274691358,3.6666666666666665
7cf4ea70955b00d6b3c22542598e2715,1,1,204.81,7.103148148148148,-10.31349537037037,5.0
f9d010e39375d9c91dce3f40b73a2f84,4,5,1350.1399999999999,18.845645833333332,-4.677266203703704,3.0
4eb61f060e7dcc1d5a80d806c35cc541,8,8,1466.12,6.202073206018518,-12.50433304398148,3.875
4ea2f12dbe91deeacd2c1e74f069a6e6,4,6,280.27,8.440769675925926,-10.475273919753088,4.833333333333333
10ff823eda2b032e2c93d17a7d294736,9,9,1459.5300000000004,9.76951244212963,-13.587378472222222,3.888888888888889
bc2ac6b95e1accce9858528ee566c17e,18,22,2279.5600000000004,4.8828929924242415,-8.994789562289563,4.636363636363637
7813ea3ebd9411dc600b4dd01f7a97b9,9,9,1745.9900000000002,13.03318544238683,-9.242892232510288,3.888888888888889
3289d8c3eef4873f91ce0b1343c0dd58,1,1,219.27,13.827824074074076,-19.391284722222224,5.0
8f580d36c1e9d6fbce95283403c7d447,5,5,2225.94,13.094652777777778,-10.197076388888888,4.0
f680f85bee2d253556ac91be391d2c82,42,51,3682.3000000000015,10.172470724400872,-12.111232298474944,4.294117647058823
28d162ab86bb49d719c32f0ee6186eaa,1,1,127.19999999999999,16.388842592592592,-11.180289351851853,4.0
c8e135e7b21ecbc36c1153a29d2f5a06,7,7,1267.48,8.14822585978836,-10.465858134920635,4.857142857142857
4e8dacf3d38f281ae26c3e0321d92d88,10,15,2861.11,13.565163323045267,-12.017649176954734,2.466666666666667
0417b067eeab773d2f7061a726dc477f,11,11,1988.8400000000001,14.342670454545457,-5.103541666666667,4.181818181818182
8a8835a43bda99fd37310ad76c457510,2,3,258.54,6.612322530864198,-3.272079475308642,4.333333333333333
d9e8c084b68fe958861d8f2c21202e6b,8,10,471.98,8.83592939814815,-8.446065972222224,4.8
4bfc7a4a1cf8d4d2121c27422d9e50b5,24,38,8391.939999999995,7.9681021564327486,-9.874840095029237,4.184210526315789
b45d7ebfb7378630f1bcd74b6ff86ff7,5,5,1110.0099999999998,29.70025077160494,-11.661130401234567,3.8
4b39558c138930b9e5489c93b6df5fe3,4,5,1229.1,13.022585648148148,-13.327006944444445,4.6
f41ce2e25237f9092cd8e6e7516c7a2f,27,28,2362.6000000000004,8.657997685185183,-13.567627314814812,4.321428571428571
ce616e1913288884e7742faac9d981db,15,24,640.0300000000003,7.64008733164983,-11.787382680976428,4.666666666666667
86ff3eaef0267069cc891a2ed9d10a17,7,7,550.36,8.96381779100529,-16.460950727513225,4.714285714285714
973f21788dfab357250f69a8dcb7ddee,10,21,1445.65,21.206091617933726,-11.5062408625731,2.3333333333333335
4d8809767a5bafe22909c77951fb6b41,1,1,58.72,,,5.0
916c9de0b5ad957346eeeb12f332687e,23,28,5973.780000000001,8.174615483539093,-18.416941015089165,4.392857142857143
6e386f64c84e482f0b9abf960797ee1b,20,20,5874.39,10.141900462962964,-9.040927083333333,4.526315789473684
538caafddff204241cecbf3a02e6b3cf,9,9,246.49000000000004,17.311448206018518,-0.28333478009259283,2.5555555555555554
5e49e3a44bdeb5aab2684258bbd4f525,3,3,559.7700000000001,16.658904320987656,-10.030725308641976,4.666666666666667
49383af7ab774e4e8f3000f49c83dc4b,8,12,902.23,7.9841840277777765,-12.37089602623457,4.583333333333333
b026643914f651e8371425e5b8a1e780,1,1,43.0,10.41914351851852,-14.145868055555557,5.0
b76a1f8356322f12529c37b67d5c96c2,5,5,354.89,7.468219907407407,-10.358127314814816,4.8
353e21e8bf8de2722b4fae1636664b76,4,4,299.89,9.107554976851851,-16.596244212962965,2.5
2d42ebcda99fd55f6f4bc2f1ca035d50,10,11,1203.9699999999998,9.64719591750842,-13.770457702020202,4.0
ab9db4cf53b08b828b64dccaafc2d9f0,5,5,403.43,11.719855324074075,-18.85212673611111,4.2
244c2f1bff6afe1f2eaf9bfe9b2aed38,20,24,3249.629999999999,15.023734567901236,-7.4334765625,3.7916666666666665
167fd940acebc789debd6eb418c46e38,5,5,1178.48,15.500854166666667,-8.025578703703705,3.0
6bb66d9870c2e01c05655c7ed0e7ee13,3,3,321.02,8.319984567901235,-14.49943287037037,3.6666666666666665
9596c870880d900012f2e8e6e30d06d7,15,15,3102.56,13.795971450617284,-10.306344135802469,4.266666666666667
74636e24f01da9268b0ed88dacd8513e,2,2,483.54999999999995,18.202355324074073,0.7455439814814815,3.0
c2d70ce2c5d0a2eb75e78668236e6dc8,12,14,1989.79,8.453522652116401,-12.804441964285715,4.642857142857143
1d503743d2526f03f0c2c89540ee008c,12,17,720.53,8.949377723311548,-8.820684912854029,4.235294117647059
483ca627d131e18f988349b1655c0acd,1,1,283.73,15.342986111111111,-4.96425925925926,5.0
8b2d4ab22f42c5cfc338b846decfda60,6,9,643.32,12.676804269547326,-12.655670010288066,4.777777777777778
c8660dcf9ba70575f45d80fe28c27713,4,7,438.98999999999995,11.137800925925927,-11.332929894179895,4.714285714285714
13074f016982ff2bd6c58ced8682f000,8,9,1340.7799999999997,13.925670010288066,-5.808118569958848,4.0
8a9260f2b0340411d6d2a56bcf4f7378,8,9,1396.94,9.192312242798353,-9.401024948559671,4.777777777777778
c87abc38c8ed3240861729e1aeadf221,1,1,148.68,10.748113425925926,-30.143935185185185,1.0
eec3469d83e142f9a104886655338c37,4,4,240.44,9.977416087962963,-17.211576967592592,4.5
ad8b531ae67582f096925cff5630d0d1,3,3,275.91,20.48488425925926,-10.6565625,3.0
c5f7feb04a6a1fb3596322bfc3cf1917,11,11,2058.4599999999996,10.024396043771047,-7.964041456228955,4.2727272727272725
07017df32dc5f2f1d2801e579548d620,8,9,1128.24,10.179305555555555,-24.73357896090535,4.111111111111111
427165bf50f8ca07efc7bdc2bfcf1688,5,5,1692.9,38.565872685185184,18.573574074074077,3.2
e504a4e2efaa45cbff7e268a2c58c956,11,12,1464.06,12.567527356902355,-6.527109638047139,3.6666666666666665
7f35f9daf223da737b78738fbae4d977,5,5,353.01,7.866502314814815,-19.148115740740742,4.0
c13fb473e7cb8b83ccd543c094df0608,2,2,83.52,12.762152777777779,-20.04763310185185,3.5
f1c1ac3f3efc07e659c035008e615e66,4,14,2864.7800000000007,12.64804526748971,-12.381575360082307,3.5714285714285716
a2e85714b56b1cb6bb24a9a6e6cad36f,2,3,380.44000000000005,,,1.0
b5dd7151a92ccaaa282cbe9681a05f44,1,1,103.7,13.437083333333334,-5.139826388888889,5.0
68ca56ce86830f3d31b1b7ec6a54da3e,6,6,862.9599999999999,4.8914282407407415,-16.023599537037036,3.8333333333333335
59bbc819b99a733f02f0d6b49d1c253d,2,2,162.75,5.458657407407408,-11.633489583333333,5.0
c113b8df1fc375bc3d73d29c1b1144d1,3,5,400.87,6.676039351851853,-20.86505787037037,4.2
6da1992f915d77be95d7fa48b36904af,7,9,383.6600000000001,8.837852366255143,-23.431024948559674,3.6666666666666665
b8630e1121437d41cb08e3c749c2c2e2,6,6,1547.0599999999997,9.394782021604938,-6.8850694444444445,5.0
89dda63a3c907c468ec88c310ed91213,1,1,65.39,25.440254629629628,-5.155752314814815,5.0
fc908879b9ca1bd65419e54e50432d38,4,4,171.88,8.675014467592591,-10.445885416666666,5.0
4736e9d642ef4257cd7622516931eb51,15,19,1289.82,4.714931164717349,-12.574602826510722,4.105263157894737
269c5fc9fcadee614364c3620c30a1f9,3,6,254.71999999999997,4.606662808641976,-1.9217476851851851,5.0
e8dba4d70f7f2b20e775d09cae01142d,9,9,1032.3899999999999,8.808996913580247,-9.881684670781894,4.333333333333333
fe1b067411b8c5066e962aa146ccee03,8,8,990.8799999999999,8.784372106481483,-8.812055844907407,4.625
f08a5b9dd6767129688d001acafc21e5,4,6,2684.0600000000004,18.32107445987654,-5.509722222222224,4.666666666666667
ba8e85df286308fe68a2ce83a8f8b2d6,1,1,97.66000000000001,9.845416666666669,-20.22293981481481,5.0
0692610d8abe24f287e9fae90ea0bbee,4,4,205.71999999999997,6.603399884259259,-5.438012152777778,4.0
8cc6a0e5738e61a87b03c78b2ba9db4b,10,11,984.1400000000001,24.51744212962963,-5.502610596707822,4.0
042573af89b6d931f672efaf789d8358,3,3,478.57,20.024783950617284,-0.38885030864197506,3.6666666666666665
b9c0ffa92f3ff9a5a3d45ef7213c0842,3,3,572.17,21.183537808641976,-10.798113425925926,5.0
7c51de0ab286204ce75ff42bf7c10d92,4,4,908.6400000000001,9.790217013888888,-15.399039351851851,4.5
2f73e04d12cdf0c945ded66bb3fcf6c7,3,3,1460.85,13.595486111111109,-17.310015432098766,3.3333333333333335
8a207b6080964f3c1fc9d35bd6096ba4,1,1,102.38000000000001,26.06445601851852,6.529918981481481,5.0
3492e68f37fd1df87f4f2f2ea247f445,8,9,957.26,10.192983539094648,-7.265838477366255,3.5555555555555554
9c351405b754cc5ce3e2ecf277bb034a,1,1,59.11,,,1.0
9fe7c6641c79970ab48185498f547c09,1,1,164.71,17.920046296296295,-16.206145833333334,5.0
c7c7b2682c648339a0e9846bb1023a39,2,3,199.68,8.459675925925925,-9.965073302469136,4.666666666666667
ebd1417732defaf66c50b5a800eb293e,1,1,325.33,6.121712962962963,-21.475034722222222,5.0
88af55b4a7ca402b27df16f7c7c9b5d2,1,1,141.52,,,1.0
dff87e4de60c9736ce8df835951b09bc,2,2,1043.43,,,2.5
c611f4ce9ce875bcc063fa97fd4d7d12,1,1,332.25,4.072800925925926,1.6859375,4.0
1710c3aaa9c6b44ec3883ee0fe300e21,1,1,305.28999999999996,4.8903125,-9.385636574074072,5.0
6235903333ba7de1928c869e268e5964,1,1,135.48000000000002,4.974247685185185,-16.262013888888887,5.0
78ba5933c21686d1c2f64669c8c459e7,2,2,212.57000000000002,6.5282175925925925,-13.456145833333336,4.0
7ab0dd5487bab2dc835337b244f689fb,1,1,23.46,5.745706018518519,-16.505335648148147,5.0
d93b8458c6fe139d85cfa5eadbf55bd2,1,1,34.0,5.977627314814815,-18.20638888888889,5.0
83353a83fd769dfafa4f21a72b15e3e5,5,5,674.33,18.56,-8.099787037037038,3.8
bb5d956dece964a06c12bceb66b923ae,1,1,226.9,16.472048611111113,-6.014895833333333,5.0
186cdd1b2df32caa72cfb410bba768d3,5,5,584.6800000000001,8.503349537037037,-26.90097453703704,5.0
dda37071807e404c5bb2a1590c66326f,1,1,219.27,16.582835648148148,-3.057905092592593,5.0
1fe61aa5494bd3ae92a2c13e067c810f,1,2,638.5799999999999,7.990543981481482,-16.50079861111111,4.0
a45765f8afb1e594b22bf9e974b46765,1,1,88.91999999999999,4.976712962962963,-13.420763888888889,4.0
20d53aad4fe5ee93a64f8839609d3586,2,2,86.44,39.27744212962963,17.70753472222222,2.5
3ded4e2d5f135cb103e5949d7263d2dd,1,1,62.379999999999995,5.149016203703703,-16.199895833333333,5.0
c1552b1dab6e6f760950368ae61fb600,2,2,68.69,5.066215277777777,-0.4040046296296296,2.5
f410c8873029fcc3809b9df6d0b28914,2,2,327.1,7.698258101851852,-6.7201967592592595,5.0
87d73636a3acf123e842bb890a4db036,1,1,313.60999999999996,13.000717592592592,-2.361805555555556,5.0
9fbd5666d8618fa571c4230fafa09bd6,1,1,96.71000000000001,13.122824074074074,-5.096400462962963,5.0
615c3462099ffa940d37b17dfda19594,2,2,261.05,7.6487442129629635,-15.117349537037036,5.0
376d67b61dce0c990155286e7ae486a4,1,1,111.91,14.346273148148148,-4.007916666666667,4.0
d58d521f3789def2e7a22715e0badd93,2,2,84.2,4.854195601851852,-8.175468749999999,3.5
674207551483fec113276b67b0d871ff,1,1,133.84,1.869537037037037,-10.43835648148148,5.0
398cb257329ef7af7f1943a8974a3cbc,1,1,161.37,7.091377314814815,-17.503993055555554,5.0
ebe3dabc4955c9b0d695e7bda38bf5c3,1,1,66.89,23.45189814814815,4.092789351851851,3.0
aa2640d851ec322526f1295bbeb20092,1,2,182.33999999999997,3.9644328703703695,-4.150949074074074,3.0
4bc3d93e4a5f88a598d3d8ce4ae510b3,1,1,188.28,,,1.0
9315e491484b1b0081ca166fc164108d,1,1,60.4,7.280138888888889,-23.10800925925926,3.0
8e29d051f810eb22959ede205b462b9f,1,1,367.08,3.2710069444444443,-18.160671296296297,5.0
cb4a705d00e100b9732d0ca34817d441,1,2,1080.56,24.12673611111111,-1.9516782407407407,1.0
6025c79c035c3d772133b8b8238463b2,2,4,1098.33,8.10793113425926,-8.050164930555557,5.0
00ab3eff1b5192e5f1a63bcecfee11c8,1,1,110.08,9.052488425925926,-9.461099537037038,5.0
d7f1cfc638473be93baedbfd02208016,1,1,47.14,12.67605324074074,-9.282199074074072,5.0
edb65fe661681b1c0de8bd47c8655855,1,1,84.24,14.114236111111111,-6.3596875,3.0
cad10cc982ab6a391570c211b995c17c,1,1,60.19,4.297789351851852,-13.199884259259258,5.0
101921376b577a4540dc30e9009133ca,1,1,394.49,,,2.0
749e7cdabbaf72f16677859e27874ba5,1,1,61.739999999999995,11.03644675925926,-6.24068287037037,1.0
e2a1ac9bf33e5549a2a4f834e70df2f8,0,0,,,,
ae7ab174effdead6c241e547e4ca13f0,0,0,,,,
6c6cc59a5c00cacc5054ca06d65cc282,0,0,,,,
6bd69102ab48df500790a8cecfc285c2,0,0,,,,
48436dade18ac8b2bce089ec2a041202,138,151,15183.639999999998,14.145738063744012,-9.391865000629881,4.046357615894039
c864036feaab8c1659f65ea4faebe1da,57,57,11990.039999999999,12.233202363547758,-12.606686159844054,4.56140350877193
ffc470761de7d0232558ba5e786e57b7,28,31,2087.1299999999997,10.081843364197532,-11.001344135802471,4.3
8f78f0903005064036736c7173a5c2ed,12,20,2366.2200000000003,18.182043402777776,-13.98820717592593,3.4
1835b56ce799e6a4dc4eddc053f04066,421,555,40428.15000000008,12.780750160516359,-10.109834773756427,3.5828779599271403
516e7738bd8f735ac19a010ee5450d8d,75,83,7901.2,8.666985453818015,-17.6988428783722,4.554216867469879
e5a3438891c0bfdb9394643f95273d8e,224,255,11112.61999999998,15.375952401034642,-6.014036071749889,3.8214285714285716
8c16d1f32a54d92897cc437244442e1b,108,118,7754.669999999997,10.976750333490273,-14.202427514908976,4.327586206896552
d98eec89afa3380e14463da2aabaea72,168,183,10225.310000000014,8.53579032584497,-17.990355570734668,4.291208791208791
d91fb3b7d041e83b64a00a3edfb37e4f,534,535,49378.02999999996,11.284726330576754,-12.00135144985156,4.092278719397363
001cca7ae9ae17fb1caed9dfb1094831,193,231,32417.900000000034,12.862987640724432,-12.562794144640236,3.912280701754386
2528513dd95219a6013d4d05176e391a,156,162,33819.97000000001,10.494475356567747,-11.430012221072005,3.981132075471698
4c03b9dd4c11ee2cb35c96c49efc9420,48,48,7302.330000000002,10.534739824459876,-13.477435136959881,4.1063829787234045
4c2b230173bb36f9b240f2b8ac11786e,260,345,18875.81,12.773923746480396,-7.942044685401783,3.7536656891495603
7901646fdd36a55f564ffaf2dbccaaf7,14,18,5621.139999999999,11.431224922839506,-7.252303883744856,4.222222222222222
56642bcb79900e777d68e91915cb4267,48,56,4471.79,14.24325789517195,-10.291621197089949,3.767857142857143
6edacfd9f9074789dad6d62ba7950b9c,208,219,16087.600000000015,9.054125085733888,-10.983387345679011,4.3577981651376145
70a12e78e608ac31179aea7f8422044b,314,327,36328.00999999998,14.700483810674015,-9.754598106452733,3.7784615384615385
9e6229250fedbe05838fef417b74e7fb,74,78,14986.650000000007,11.886663660413664,-14.8430306036556,3.8974358974358974
f8201cab383e484733266d1906e2fdfa,10,10,1144.83,13.045797453703704,-10.938827546296299,4.1
65b081a070633e057c462abdd6fb9dd8,19,20,2326.67,11.784479166666667,-16.962193865740737,4.35
c03121937e54a93fcc1825c3098bbb6e,7,7,1197.94,11.159100529100531,-15.823738425925924,5.0
76d5af76d0271110f9af36c92573f765,114,139,22287.319999999996,11.1570521336554,-11.409195014761146,4.028985507246377
897060da8b9a21f655304d50fd935913,315,425,28195.639999999978,14.90612637300288,-8.856680935684462,3.4133016627078385
bd4889b5e9133b35b66e42a8665cea5c,34,40,5266.06,9.693125000000002,-13.909851562499998,4.435897435897436
01fdefa7697d26ad920e9e0346d4bd1b,128,130,17156.619999999988,10.77893671045076,-13.06174777490669,4.372093023255814
e9d99831abad74458942f21e16f33f92,130,149,6916.060000000005,12.633741688416606,-9.037915734526473,3.9054054054054053
817245bcc3badd82bbd222e0366951a6,29,45,6303.079999999998,11.013731849747474,-12.855071548821547,4.073170731707317
6481e96574816ead57975da2c0f6d80d,31,41,4003.619999999998,7.463134880307136,-10.095461551490516,4.2926829268292686
59fb871bf6f4522a87ba567b42dafecf,126,128,23754.760000000006,12.07512888888889,-14.032166388888893,4.21259842519685
157c3e4b42f81ac4a44e8b1ca2fe9876,21,29,2355.8399999999997,10.237296056832694,-12.139738186462326,3.9655172413793105
f12ff17ad8bbf01ec5c33b17e506649b,27,27,5288.759999999999,14.393201566951566,-9.411603009259258,3.7777777777777777
