product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,volume_cm3,weight_kg,density_g_cm3
74c94099baac38d7d352195da981626a,beleza_saude,36.0,642.0,1.0,700.0,16.0,40.0,11.0,health_beauty,7040.0,0.7,0.09943181818181818
270c3d76b5efb36480487920cec3e167,eletrodomesticos,57.0,335.0,1.0,1250.0,22.0,11.0,20.0,home_appliances,4840.0,1.25,0.25826446280991733
f911903162e5c7cfa48e5b803068b091,construcao_ferramentas_construcao,56.0,290.0,2.0,400.0,20.0,5.0,20.0,construction_tools_construction,2000.0,0.4,0.2
3a9705b35192e14929ed984f99ae4f65,esporte_lazer,55.0,936.0,3.0,2320.0,63.0,33.0,17.0,sports_leisure,35343.0,2.32,0.06564241858359506
96bcd2d5266412b1a43593fe5b904536,ferramentas_jardim,41.0,394.0,1.0,2700.0,16.0,30.0,25.0,garden_tools,12000.0,2.7,0.225
c20fbbd4ccf2f7da70e150689a6a905f,perfumaria,47.0,723.0,1.0,455.0,21.0,15.0,17.0,perfumery,5355.0,0.455,0.08496732026143791
e8221ea20065e9f3bd2efda98b807cd3,fashion_bolsas_e_acessorios,38.0,366.0,3.0,150.0,16.0,6.0,20.0,fashion_bags_accessories,1920.0,0.15,0.078125
9b76503b35ee45adf532e291d5c7de0d,cama_mesa_banho,51.0,115.0,1.0,2200.0,45.0,25.0,35.0,bed_bath_table,39375.0,2.2,0.05587301587301587
049b55359c60ea6403938b9e408f40b8,cama_mesa_banho,49.0,297.0,2.0,1400.0,37.0,23.0,35.0,bed_bath_table,29785.0,1.4,0.04700352526439483
e6d528652daa9f45b90b855c0596bfbf,casa_conforto,55.0,200.0,2.0,450.0,45.0,15.0,35.0,home_confort,23625.0,0.45,0.01904761904761905
386486367c1f9d4f587a8864ccb6902b,cama_mesa_banho,54.0,120.0,1.0,835.0,40.0,9.0,33.0,bed_bath_table,11880.0,0.835,0.07028619528619529
84db874a1a2d895b0eece26cc9bb3dd3,cool_stuff,55.0,418.0,2.0,1250.0,36.0,16.0,24.0,cool_stuff,13824.0,1.25,0.0904224537037037
483df9288035696f34225a7047591d13,informatica_acessorios,34.0,2457.0,1.0,550.0,26.0,17.0,17.0,computers_accessories,7514.0,0.55,0.07319669949427735
fac0337908b983ba98c810f03d25f278,cama_mesa_banho,49.0,729.0,1.0,3850.0,20.0,30.0,30.0,bed_bath_table,18000.0,3.85,0.21388888888888888
0de11423be68ad641c9be1135450074c,cool_stuff,63.0,877.0,6.0,7000.0,22.0,52.0,27.0,cool_stuff,30888.0,7.0,0.22662522662522663
d4de08feff9533e02efa79613935336e,cama_mesa_banho,53.0,681.0,1.0,1250.0,19.0,17.0,22.0,bed_bath_table,7106.0,1.25,0.17590768364762172
91e6a181c1ebe734ab459822cee89763,relogios_presentes,47.0,528.0,3.0,850.0,48.0,16.0,25.0,watches_gifts,19200.0,0.85,0.044270833333333336
b687f7d54b34a215172bf55f9584584a,ferramentas_jardim,49.0,374.0,1.0,900.0,30.0,10.0,20.0,garden_tools,6000.0,0.9,0.15
7e34dea6bf1b26c294d48bfc3fa41d9e,fashion_underwear_e_moda_praia,63.0,3140.0,11.0,400.0,16.0,5.0,11.0,fashion_underwear_beach,880.0,0.4,0.45454545454545453
af8215adef2df1e9e66642f159e81e55,relogios_presentes,52.0,585.0,1.0,400.0,20.0,11.0,19.0,watches_gifts,4180.0,0.4,0.09569377990430622
644ede1cd3a7b877de774c66fd4abc78,esporte_lazer,52.0,682.0,2.0,1100.0,24.0,16.0,15.0,sports_leisure,5760.0,1.1,0.1909722222222222
8bfd18c7b7358231b2a3f9ae98eed105,ferramentas_jardim,57.0,365.0,6.0,850.0,24.0,13.0,18.0,garden_tools,5616.0,0.85,0.15135327635327636
35255921c732e0e9319097469d856cd5,relogios_presentes,54.0,630.0,6.0,400.0,18.0,11.0,15.0,watches_gifts,2970.0,0.4,0.13468013468013468
ed9b924bdbd0fd22c60aba6dddfbb6e5,audio,60.0,1046.0,1.0,675.0,22.0,9.0,16.0,audio,3168.0,0.675,0.21306818181818182
7a33d7a1a85cb7db38bacbcc212a6013,beleza_saude,56.0,483.0,2.0,175.0,19.0,12.0,13.0,health_beauty,2964.0,0.175,0.05904183535762483
32f186a3f6239888c37adf90db857098,alimentos_bebidas,57.0,1322.0,1.0,1350.0,18.0,17.0,16.0,food_drink,4896.0,1.35,0.2757352941176471
505bdfe93e66810bd2dfd42bcc61976b,informatica_acessorios,60.0,1503.0,5.0,588.0,20.0,17.0,15.0,computers_accessories,5100.0,0.588,0.11529411764705882
216b222c2a8c6918d4203f3cbefb8568,utilidades_domesticas,41.0,897.0,1.0,450.0,20.0,10.0,20.0,housewares,4000.0,0.45,0.1125
bc86251d831265a9937ccfccecd6c224,automotivo,59.0,867.0,5.0,1500.0,68.0,9.0,33.0,auto,20196.0,1.5,0.07427213309566251
d6d759f5b4285a0cc72404efa8c19632,esporte_lazer,25.0,267.0,2.0,1550.0,35.0,30.0,40.0,sports_leisure,42000.0,1.55,0.036904761904761905
b3bcd6f54c943fecf8f51e0b988e5cc9,beleza_saude,46.0,1969.0,1.0,683.0,31.0,16.0,16.0,health_beauty,7936.0,0.683,0.08606350806451613
2a763f02c6a7a8ab7c1be0460ff891d0,moveis_decoracao,53.0,575.0,1.0,2500.0,35.0,9.0,25.0,furniture_decor,7875.0,2.5,0.31746031746031744
fc37e09bb4dadd1eef5e92e954b1c72e,bebes,51.0,1243.0,2.0,500.0,30.0,6.0,23.0,baby,4140.0,0.5,0.12077294685990338
ffc9d90bae2127e6a6ce6d6654267ebd,esporte_lazer,52.0,1113.0,2.0,300.0,20.0,34.0,44.0,sports_leisure,29920.0,0.3,0.010026737967914439
9746ab6f7694c5e2fc9fe14befbb5c18,beleza_saude,44.0,820.0,1.0,350.0,16.0,16.0,15.0,health_beauty,3840.0,0.35,0.09114583333333333
c8149a123a4dccdd873b3de1e7867bba,cool_stuff,51.0,425.0,1.0,250.0,16.0,12.0,11.0,cool_stuff,2112.0,0.25,0.11837121212121213
0eb8e03d4ef83152c4642b606b5bbdec,moveis_decoracao,47.0,348.0,1.0,2900.0,40.0,10.0,35.0,furniture_decor,14000.0,2.9,0.20714285714285716
3f9d819e1669be4865fdcd717968bb4e,informatica_acessorios,23.0,1036.0,2.0,200.0,16.0,2.0,11.0,computers_accessories,352.0,0.2,0.5681818181818182
bdb0b11a36aed4d0d862a7037c838560,telefonia,45.0,742.0,3.0,383.0,16.0,12.0,13.0,telephony,2496.0,0.383,0.15344551282051283
464383c22e65860826cf78650fe0f4e4,consoles_games,49.0,781.0,5.0,200.0,16.0,16.0,16.0,consoles_games,4096.0,0.2,0.048828125
9ead3847aad283a0842bde7ad9a9e7b3,informatica_acessorios,56.0,1173.0,1.0,1300.0,30.0,16.0,16.0,computers_accessories,7680.0,1.3,0.16927083333333334
c4df35b0ef8a1996cd7118d81c1632ad,bebidas,44.0,744.0,1.0,4300.0,16.0,15.0,11.0,drinks,2640.0,4.3,1.628787878787879
13387d462f74993d258b62f8f85fd9b8,beleza_saude,53.0,2610.0,2.0,150.0,16.0,7.0,12.0,health_beauty,1344.0,0.15,0.11160714285714286
c244b71b9f393724eaf2792a96427931,moveis_decoracao,59.0,589.0,1.0,400.0,17.0,8.0,17.0,furniture_decor,2312.0,0.4,0.17301038062283736
f303e2cdf0967ef1a153d12f2685d280,cama_mesa_banho,58.0,262.0,1.0,1400.0,25.0,10.0,25.0,bed_bath_table,6250.0,1.4,0.224
e1bb819e98ca4d6153c28872921f171e,automotivo,56.0,1108.0,6.0,450.0,20.0,15.0,15.0,auto,4500.0,0.45,0.1
cc68bcd2a2720e95aef8b6cb71f62ed9,esporte_lazer,54.0,660.0,1.0,154.0,17.0,10.0,13.0,sports_leisure,2210.0,0.154,0.06968325791855204
88d1ed18fd38fa0ffeeb4b517ca42a9d,utilidades_domesticas,55.0,132.0,1.0,470.0,21.0,23.0,21.0,housewares,10143.0,0.47,0.04633737552992211
671446e8e3aa3df1eca47b6c354a2921,Unknown,48.47694876472589,771.4952846232337,2.18898611669398,5500.0,33.0,22.0,33.0,,23958.0,5.5,0.2295684113865932
d400b62525c30cb8ec0786613bb0d93f,eletroportateis,58.0,613.0,1.0,650.0,16.0,10.0,16.0,small_appliances,2560.0,0.65,0.25390625
9fa0c72476690fbc66bcacc498fe7fd6,informatica_acessorios,34.0,1122.0,2.0,100.0,18.0,11.0,14.0,computers_accessories,2772.0,0.1,0.03607503607503607
1fa4ef78e1b8f0afea31e4ae9578affd,cama_mesa_banho,55.0,739.0,1.0,1600.0,40.0,20.0,20.0,bed_bath_table,16000.0,1.6,0.1
e619ceb6b2a4196772ddaa5c6e0368a7,moveis_decoracao,52.0,646.0,1.0,400.0,16.0,30.0,20.0,furniture_decor,9600.0,0.4,0.041666666666666664
4079a95ae53890e5c268117864020aa8,cama_mesa_banho,60.0,298.0,1.0,2350.0,33.0,7.0,37.0,bed_bath_table,8547.0,2.35,0.27495027495027496
3e12358032a6a599d25d9fd630cec2e1,utilidades_domesticas,52.0,1301.0,1.0,975.0,31.0,12.0,21.0,housewares,7812.0,0.975,0.12480798771121351
9ff668529410eefd5bca723acb4834c1,moveis_decoracao,59.0,439.0,1.0,1800.0,30.0,6.0,20.0,furniture_decor,3600.0,1.8,0.5
ebf6a0215aa3523486a430e93f6d56ec,cama_mesa_banho,54.0,687.0,2.0,1150.0,32.0,5.0,30.0,bed_bath_table,4800.0,1.15,0.23958333333333334
a878ce3514b37e8bfeac8f881438b775,cama_mesa_banho,58.0,678.0,1.0,1250.0,19.0,17.0,22.0,bed_bath_table,7106.0,1.25,0.17590768364762172
ae6476ef6cf588ccb0bd009b62359b97,beleza_saude,60.0,950.0,2.0,1300.0,42.0,12.0,20.0,health_beauty,10080.0,1.3,0.12896825396825398
f0ea71b6e2ab4cb3bd8f5ba522a25a56,Unknown,48.47694876472589,771.4952846232337,2.18898611669398,1300.0,30.0,20.0,30.0,,18000.0,1.3,0.07222222222222222
fedccbd5e370e8ddb7aae6fb4cb70347,Unknown,48.47694876472589,771.4952846232337,2.18898611669398,1200.0,20.0,20.0,20.0,,8000.0,1.2,0.15
38650206798cd31f659906705a0eff70,moveis_decoracao,58.0,275.0,1.0,1800.0,45.0,14.0,35.0,furniture_decor,22050.0,1.8,0.08163265306122448
43267ceb81c34b7d49decd624671ccfa,ferramentas_jardim,54.0,2155.0,1.0,509.0,17.0,13.0,13.0,garden_tools,2873.0,0.509,0.1771667246780369
0011c512eb256aa0dbbb544d8dffcf6e,automotivo,58.0,177.0,1.0,100.0,16.0,15.0,16.0,auto,3840.0,0.1,0.026041666666666668
61a53738adc5c0e8d243553320f9ba1c,esporte_lazer,59.0,1104.0,1.0,8809.0,52.0,52.0,17.0,sports_leisure,45968.0,8.809,0.19163331012878523
ef1c1ac9af94321c7af51e984279cb6b,construcao_ferramentas_construcao,58.0,138.0,6.0,14900.0,48.0,30.0,48.0,construction_tools_construction,69120.0,14.9,0.21556712962962962
457953cd3ce26e8f7c9037bfb9e19b14,moveis_decoracao,56.0,296.0,2.0,1050.0,100.0,7.0,15.0,furniture_decor,10500.0,1.05,0.1
54af11c815f92135fb554bd9c97dd418,cama_mesa_banho,57.0,520.0,1.0,950.0,29.0,10.0,25.0,bed_bath_table,7250.0,0.95,0.1310344827586207
5657897eec3381c5a9aaf19be83f16e2,cool_stuff,35.0,377.0,2.0,500.0,19.0,17.0,25.0,cool_stuff,8075.0,0.5,0.06191950464396285
afb0d399cb1dec68de437eec41c94fad,telefonia,58.0,733.0,6.0,100.0,18.0,6.0,14.0,telephony,1512.0,0.1,0.06613756613756613
73c15f15e628e4ec389e0ed1cec48b15,cool_stuff,45.0,3033.0,5.0,12400.0,35.0,35.0,50.0,cool_stuff,61250.0,12.4,0.20244897959183675
37d2e3656244fd840ebd0460360455cd,papelaria,36.0,215.0,1.0,700.0,45.0,10.0,31.0,stationery,13950.0,0.7,0.05017921146953405
25a675783383c8e0aa707b7e9063c925,relogios_presentes,39.0,700.0,2.0,253.0,18.0,11.0,13.0,watches_gifts,2574.0,0.253,0.09829059829059829
0f2ee8171adfc13c81f69ff4dcb2b635,beleza_saude,45.0,1194.0,1.0,1413.0,40.0,16.0,31.0,health_beauty,19840.0,1.413,0.07121975806451612
e73a764ace9b74b912bea28a731f60e0,moveis_cozinha_area_de_servico_jantar_e_jardim,57.0,354.0,4.0,1150.0,27.0,15.0,16.0,kitchen_dining_laundry_garden_furniture,6480.0,1.15,0.17746913580246915
f3979f97b4913d696bbe9c7c425c5e4e,bebes,36.0,654.0,3.0,18667.0,88.0,28.0,67.0,baby,165088.0,18.667,0.1130730277185501
67ff96903c597ba4b1d7f668734bc3a4,construcao_ferramentas_jardim,34.0,376.0,1.0,65.0,17.0,12.0,17.0,costruction_tools_garden,3468.0,0.065,0.018742791234140715
49c8221f68acec04f84cc22c58be6c5a,pet_shop,54.0,947.0,4.0,700.0,36.0,12.0,30.0,pet_shop,12960.0,0.7,0.05401234567901234
5e6248437b2668bba62c0fdd71eaf72d,ferramentas_jardim,42.0,567.0,3.0,1075.0,34.0,31.0,34.0,garden_tools,35836.0,1.075,0.029997767607991964
d8160f4d642dacdcdb00f26b434a6033,pet_shop,42.0,244.0,4.0,4050.0,30.0,53.0,30.0,pet_shop,47700.0,4.05,0.08490566037735849
96341c5bd303e04bee20bcd01431dfaf,artigos_de_festas,60.0,430.0,1.0,200.0,16.0,6.0,11.0,party_supplies,1056.0,0.2,0.1893939393939394
8375cac77900898b899b33ef7b966bb0,cama_mesa_banho,35.0,2618.0,1.0,1200.0,16.0,22.0,11.0,bed_bath_table,3872.0,1.2,0.30991735537190085
e13cf83849f5e6cf2b946de4ca48bf2c,pet_shop,57.0,651.0,1.0,500.0,25.0,15.0,20.0,pet_shop,7500.0,0.5,0.06666666666666667
d48782d1a53a65a84d63efd6aabd4f03,construcao_ferramentas_construcao,38.0,409.0,2.0,8817.0,43.0,24.0,47.0,construction_tools_construction,48504.0,8.817,0.18177882236516577
25a048d00b596eeac27424b4e897f07e,musica,50.0,364.0,2.0,100.0,24.0,11.0,16.0,music,4224.0,0.1,0.023674242424242424
914a1be6110e7ce3289dbf55ec0d9704,cool_stuff,58.0,989.0,1.0,2050.0,42.0,25.0,15.0,cool_stuff,15750.0,2.05,0.13015873015873017
4cbccd77b25ad10677a460380987eaf3,moveis_escritorio,42.0,2115.0,1.0,13600.0,58.0,28.0,58.0,office_furniture,94192.0,13.6,0.1443859351112621
00a985c524adbb97a4211e4ce17aabec,telefonia,58.0,734.0,3.0,250.0,17.0,4.0,12.0,telephony,816.0,0.25,0.30637254901960786
ae4a8a8e8a8f8850c720e68c182b1625,eletronicos,60.0,300.0,4.0,24050.0,80.0,30.0,60.0,electronics,144000.0,24.05,0.16701388888888888
dbbda25f6b7c74669cf2203b2e3139a0,beleza_saude,59.0,1935.0,3.0,300.0,27.0,11.0,15.0,health_beauty,4455.0,0.3,0.06734006734006734
ba3fea9ec13fb882dda6c9e4295d9130,relogios_presentes,55.0,266.0,3.0,667.0,20.0,17.0,18.0,watches_gifts,6120.0,0.667,0.10898692810457516
29ea1bc54f78267f6e85b9c99c93e12a,construcao_ferramentas_construcao,58.0,339.0,1.0,7100.0,29.0,8.0,29.0,construction_tools_construction,6728.0,7.1,1.0552913198573126
f50df9b142a624bf4c4d8495489a207e,brinquedos,60.0,804.0,1.0,600.0,23.0,25.0,20.0,toys,11500.0,0.6,0.05217391304347826
f0a8b25a0a4f80f60eed4e1fdc3d477c,beleza_saude,59.0,374.0,2.0,1450.0,38.0,31.0,24.0,health_beauty,28272.0,1.45,0.05128749292586304
121b9686b9929855d823981fc655a6fe,utilidades_domesticas,55.0,747.0,1.0,6250.0,53.0,23.0,28.0,housewares,34132.0,6.25,0.18311262158678074
c2aedc6c0521b9c1fd928f2b2375d5d6,telefonia_fixa,28.0,1252.0,3.0,400.0,20.0,30.0,11.0,fixed_telephony,6600.0,0.4,0.06060606060606061
0a2fff0d95ef3bbb7dffc618f9542ba9,relogios_presentes,26.0,567.0,1.0,283.0,18.0,12.0,13.0,watches_gifts,2808.0,0.283,0.10078347578347578
e792f2bb275bdea9b6076c2acbb5abcd,perfumaria,47.0,1090.0,1.0,850.0,16.0,14.0,11.0,perfumery,2464.0,0.85,0.3449675324675325
60bb4500843105345ef9541e59a7a87a,cama_mesa_banho,58.0,871.0,1.0,1200.0,40.0,10.0,37.0,bed_bath_table,14800.0,1.2,0.08108108108108109
7ffd59e4a33610e863f39cd3040ae7b1,automotivo,48.0,557.0,4.0,350.0,44.0,17.0,30.0,auto,22440.0,0.35,0.015597147950089126
20d672f52195d2c20168f758a77303d6,automotivo,51.0,93.0,1.0,200.0,16.0,15.0,15.0,auto,3600.0,0.2,0.05555555555555555
3b2d98c62a89221177c0f6213256816b,telefonia,55.0,316.0,2.0,150.0,16.0,4.0,11.0,telephony,704.0,0.15,0.21306818181818182
9dbf7eb5228b2070008a2e331b114512,informatica_acessorios,35.0,1101.0,1.0,250.0,42.0,2.0,30.0,computers_accessories,2520.0,0.25,0.0992063492063492
5ad04927f75f1ec98ff4458470452b01,malas_acessorios,41.0,1047.0,1.0,2240.0,76.0,10.0,14.0,luggage_accessories,10640.0,2.24,0.21052631578947367
bdf5efab9b8b85e6a49603007646f763,livros_tecnicos,25.0,2021.0,1.0,213.0,21.0,2.0,14.0,books_technical,588.0,0.213,0.3622448979591837
e000ecbb2e86143e74b3b2c3cf15f21e,brinquedos,60.0,196.0,4.0,1150.0,30.0,30.0,30.0,toys,27000.0,1.15,0.04259259259259259
19d97e807df39d7af6311ba423eaecc3,cama_mesa_banho,59.0,273.0,1.0,8850.0,16.0,10.0,16.0,bed_bath_table,2560.0,8.85,3.45703125
dd7c7650c31d56afe11234bfd0a1e1ea,moveis_decoracao,58.0,1969.0,2.0,3000.0,69.0,11.0,11.0,furniture_decor,8349.0,3.0,0.35932446999640677
46fd22a153db867285b826a2c62b446b,utilidades_domesticas,58.0,803.0,3.0,10900.0,71.0,25.0,45.0,housewares,79875.0,10.9,0.13646322378716744
b6665355b9d865e088250a5c8d7b36c1,brinquedos,58.0,246.0,1.0,300.0,37.0,20.0,20.0,toys,14800.0,0.3,0.02027027027027027
29c131c43e662b738339aafcc0ba00fc,moveis_decoracao,32.0,926.0,1.0,600.0,17.0,17.0,17.0,furniture_decor,4913.0,0.6,0.12212497455729697
b415213dee0b8051901b7ebe5a6b99f4,fashion_bolsas_e_acessorios,51.0,1081.0,1.0,415.0,23.0,19.0,18.0,fashion_bags_accessories,7866.0,0.415,0.05275870836511569
6af5a2183cea4408f4292dd86be5f667,brinquedos,54.0,457.0,1.0,400.0,30.0,10.0,20.0,toys,6000.0,0.4,0.06666666666666667
296ae6fd1ff55a39b63dbbb3ea7a36a0,cama_mesa_banho,59.0,796.0,3.0,8150.0,50.0,20.0,40.0,bed_bath_table,40000.0,8.15,0.20375
5ade9eaa68986ae388b9d6ba2aa185e8,moveis_decoracao,60.0,956.0,4.0,5250.0,66.0,15.0,33.0,furniture_decor,32670.0,5.25,0.16069788797061524
aff4c4ee166f76b66595e0bcfb983d5b,consoles_games,49.0,472.0,1.0,700.0,20.0,15.0,20.0,consoles_games,6000.0,0.7,0.11666666666666667
21e72a490cbe93ed7aa675d2b1ae105a,informatica_acessorios,53.0,240.0,1.0,650.0,34.0,15.0,15.0,computers_accessories,7650.0,0.65,0.08496732026143791
913dfadde395f6049127173cfbb96121,informatica_acessorios,24.0,718.0,2.0,200.0,41.0,2.0,29.0,computers_accessories,2378.0,0.2,0.08410428931875526
17d4764518c5a017b128060439d1559f,cool_stuff,44.0,854.0,3.0,1000.0,35.0,28.0,16.0,cool_stuff,15680.0,1.0,0.06377551020408163
31eb78f384a585823382f8963cdf5849,papelaria,57.0,223.0,4.0,1500.0,60.0,20.0,29.0,stationery,34800.0,1.5,0.04310344827586207
91ad72a5e0313d764d9603f18f2c3658,telefonia,59.0,486.0,1.0,253.0,20.0,10.0,18.0,telephony,3600.0,0.253,0.07027777777777777
85f17a3ccc10ef41645833b7074f3d63,papelaria,42.0,148.0,4.0,800.0,29.0,10.0,25.0,stationery,7250.0,0.8,0.1103448275862069
cedc0a95516e84ab083db0319e55003f,automotivo,58.0,1590.0,4.0,7350.0,24.0,69.0,53.0,auto,87768.0,7.35,0.08374350560568772
ca078ba5884f07fd8e2ec7f7b13556f1,moveis_cozinha_area_de_servico_jantar_e_jardim,60.0,356.0,1.0,4400.0,27.0,27.0,37.0,kitchen_dining_laundry_garden_furniture,26973.0,4.4,0.16312608905201498
01cf8c7364048b4b6ed0fe400667054d,brinquedos,42.0,241.0,1.0,1200.0,30.0,16.0,20.0,toys,9600.0,1.2,0.125
c20e9c8a7361bfa0d6530ab73075921b,beleza_saude,49.0,1216.0,1.0,1600.0,20.0,20.0,20.0,health_beauty,8000.0,1.6,0.2
d88cd106d68ac93feccee719004d247d,informatica_acessorios,25.0,153.0,3.0,250.0,16.0,15.0,15.0,computers_accessories,3600.0,0.25,0.06944444444444445
1ecaa47c3ade7f098ca5dd97e8dcb018,telefonia,54.0,653.0,1.0,150.0,19.0,3.0,11.0,telephony,627.0,0.15,0.23923444976076555
212cc0fa7359ab242a697a03a574f719,Unknown,48.47694876472589,771.4952846232337,2.18898611669398,200.0,16.0,2.0,11.0,,352.0,0.2,0.5681818181818182
233ad2cdae25fbf46f0d090b678d23f4,market_place,53.0,213.0,3.0,775.0,35.0,9.0,15.0,market_place,4725.0,0.775,0.164021164021164
6a944207f516a3e570fb1205489438bf,brinquedos,63.0,784.0,1.0,300.0,20.0,7.0,20.0,toys,2800.0,0.3,0.10714285714285714
2fffbf105cbbc6e86144f00ecf571635,beleza_saude,41.0,763.0,1.0,150.0,20.0,10.0,20.0,health_beauty,4000.0,0.15,0.0375
6b7879a37ac2dbe5289a16706e859870,Unknown,48.47694876472589,771.4952846232337,2.18898611669398,950.0,45.0,12.0,30.0,,16200.0,0.95,0.05864197530864197
606bfa78f6209099f25529bb1211522f,moveis_decoracao,40.0,241.0,2.0,4000.0,52.0,6.0,52.0,furniture_decor,16224.0,4.0,0.2465483234714004
2039ecc2a76b653fb536a86a570e66d8,esporte_lazer,57.0,407.0,1.0,500.0,20.0,6.0,15.0,sports_leisure,1800.0,0.5,0.2777777777777778
59911136c59b2dd04ddce80d592b55f3,esporte_lazer,31.0,447.0,1.0,100.0,16.0,6.0,11.0,sports_leisure,1056.0,0.1,0.0946969696969697
af76a54b712e9cab85d2824e96c56ff8,automotivo,60.0,505.0,3.0,200.0,24.0,2.0,17.0,auto,816.0,0.2,0.24509803921568626
201ec8e4fb8456dd06265be68eb419a7,moveis_decoracao,52.0,1743.0,2.0,800.0,68.0,8.0,13.0,furniture_decor,7072.0,0.8,0.11312217194570136
dcfe76be1e1036cb99e5d8bdc2a1b1c9,esporte_lazer,26.0,3694.0,1.0,300.0,20.0,10.0,15.0,sports_leisure,3000.0,0.3,0.1
b9fc59d07b4a88505e53e11d17097cef,esporte_lazer,58.0,1042.0,1.0,2000.0,28.0,8.0,15.0,sports_leisure,3360.0,2.0,0.5952380952380952
6acf371d62b424190897033ef93947bb,telefonia,25.0,1052.0,5.0,300.0,16.0,7.0,11.0,telephony,1232.0,0.3,0.2435064935064935
ca17b18b38db6e0d2c33d362322f2a06,livros_tecnicos,32.0,2228.0,1.0,1900.0,30.0,6.0,30.0,books_technical,5400.0,1.9,0.35185185185185186
2b250e4c796f4ce9da7ee0465bd1b574,musica,43.0,656.0,2.0,783.0,16.0,8.0,15.0,music,1920.0,0.783,0.4078125
6c90c0f6c2d89eb816b9e205b9d6a36a,informatica_acessorios,41.0,260.0,1.0,775.0,21.0,18.0,26.0,computers_accessories,9828.0,0.775,0.07885632885632886
a98ce95e720b49857fedbcfbdf21e8de,utilidades_domesticas,55.0,716.0,1.0,1400.0,25.0,35.0,35.0,housewares,30625.0,1.4,0.045714285714285714
1cac2c9aee1db62c108da2205880e09c,utilidades_domesticas,55.0,536.0,1.0,600.0,28.0,18.0,17.0,housewares,8568.0,0.6,0.0700280112044818
588e30c9b715a9158d6431ae94c25fea,fashion_underwear_e_moda_praia,40.0,549.0,3.0,200.0,30.0,30.0,30.0,fashion_underwear_beach,27000.0,0.2,0.007407407407407408
2a9b9ab4785e67b8ff4f1e6fcba1de7e,utilidades_domesticas,44.0,919.0,2.0,1000.0,29.0,19.0,21.0,housewares,11571.0,1.0,0.08642295393656556
a5170485f5eec8e991a69da0231fd5c5,utilidades_domesticas,50.0,379.0,1.0,1100.0,25.0,22.0,21.0,housewares,11550.0,1.1,0.09523809523809523
20ee98f10c16f05a43db060ab1cbfd7e,fashion_calcados,48.0,375.0,6.0,100.0,29.0,7.0,16.0,fashion_shoes,3248.0,0.1,0.03078817733990148
0fa0bd7ef862a1a28d6cd9701fc97f6c,instrumentos_musicais,50.0,1053.0,1.0,400.0,19.0,11.0,19.0,musical_instruments,3971.0,0.4,0.10073029463611181
72bb19eb8886399d5a46785146792ba7,utilidades_domesticas,59.0,889.0,2.0,250.0,20.0,5.0,16.0,housewares,1600.0,0.25,0.15625
613d093272cb8f74f25a01e430155a6a,agro_industria_e_comercio,39.0,326.0,1.0,1050.0,38.0,41.0,39.0,agro_industry_and_commerce,60762.0,1.05,0.017280537177841414
44e8945e17aef03daaecbc4bbab7f730,Unknown,48.47694876472589,771.4952846232337,2.18898611669398,200.0,16.0,2.0,11.0,,352.0,0.2,0.5681818181818182
680ca98a72aa9722523fa2006f858f77,fashion_bolsas_e_acessorios,48.0,248.0,3.0,300.0,30.0,26.0,22.0,fashion_bags_accessories,17160.0,0.3,0.017482517482517484
c293414ca6dacfb6085739783def4ef6,brinquedos,52.0,706.0,4.0,2450.0,23.0,7.0,23.0,toys,3703.0,2.45,0.6616257088846881
01b154ceb5457897eb28b9e549f28219,papelaria,54.0,447.0,1.0,400.0,25.0,10.0,17.0,stationery,4250.0,0.4,0.09411764705882353
d0f5d2822e06a19526cb384022af2a9a,moveis_decoracao,55.0,743.0,1.0,2200.0,34.0,8.0,22.0,furniture_decor,5984.0,2.2,0.36764705882352944
2d6676e04aac85ce66dcf8d0529f4012,perfumaria,46.0,458.0,1.0,500.0,20.0,12.0,15.0,perfumery,3600.0,0.5,0.1388888888888889
f1202530b474dade246e7fe77cdda463,cama_mesa_banho,58.0,373.0,2.0,1700.0,34.0,10.0,34.0,bed_bath_table,11560.0,1.7,0.14705882352941177
95e18e6f72e096de84ad972456780aa0,beleza_saude,49.0,166.0,1.0,325.0,25.0,10.0,13.0,health_beauty,3250.0,0.325,0.1
5b4341a1e617e4d33c3305158ff03c69,esporte_lazer,36.0,1581.0,1.0,150.0,18.0,7.0,14.0,sports_leisure,1764.0,0.15,0.08503401360544217
da86f2cc2faf840b7b86390726b88905,perfumaria,37.0,107.0,2.0,200.0,22.0,3.0,11.0,perfumery,726.0,0.2,0.27548209366391185
13191128a8f50089d2ed9b7a25dc21df,construcao_ferramentas_construcao,56.0,1087.0,4.0,6250.0,55.0,14.0,44.0,construction_tools_construction,33880.0,6.25,0.1844746162927981
95f2828625576b34ab861ef4b029a7fd,fashion_roupa_masculina,33.0,939.0,2.0,950.0,40.0,6.0,35.0,fashion_male_clothing,8400.0,0.95,0.1130952380952381
e9f4a2b16f44a27e454037659cceb20f,automotivo,47.0,84.0,2.0,200.0,32.0,8.0,26.0,auto,6656.0,0.2,0.030048076923076924
1eb44be9d824d20602d68a0f3346d8d7,cama_mesa_banho,55.0,148.0,1.0,6200.0,35.0,15.0,25.0,bed_bath_table,13125.0,6.2,0.4723809523809524
